id,route,departure,destination,icao_location,classification,selection_code,text,criticality,score,reason
NOTAM_1_76434510,OKC_JFK,KOKC,KJFK,KZKC,FDC,None,"MO..ROUTE ZKC. V178 VICHY (VIH) VOR/DME, MO R-315 TO BNTON, MO MOCA 2300. 2504231706-2704231706EST",HIGH,85,MOCA change on V178 airway affects minimum safe altitude for navigation.
NOTAM_1_76434541,OKC_JFK,KOKC,KJFK,KZKC,INTL,QXXXX,"ZKC MO..ROUTE ZKC. V178 VICHY (VIH) VOR/DME, MO R-315 TO BNTON, MO MOCA 2300.",MEDIUM,55,MOCA change on V178 airway affects minimum altitude requirements for navigation safety.
NOTAM_1_76593438,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 4NM EITHER SIDE OF A LINE FM 321101N1032844W (16NM W E26) TO 321102N1033135W (18.6NM W E26) SFC-400FT AGL,LOW,25,"UAS airspace restriction surface to 400ft AGL, minimal impact on commercial flight operations."
NOTAM_1_76635815,OKC_JFK,KOKC,KJFK,KPWA,FDC,None,"IAP WILEY POST, OKLAHOMA CITY, OK. RADAR-1 AMDT 2A ... CIRCLING CAT C MDA 1880/HAA 581, VIS 1 5/8 2505121905-2705131904EST",LOW,25,"Circling approach amendment at PWA, not on KOKC-KJFK route."
NOTAM_1_76824237,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 4NM RADIUS OF 313138N1014533W (20.3NM NE 49F) SFC-400FT AGL,LOW,25,UAS restriction in small area away from KOKC-KJFK flight path.
NOTAM_1_76824308,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 4NM RADIUS OF 315653N1014329W (15.3NM SE 63F) SFC-400FT AGL,LOW,25,"UAS airspace restriction at low altitude, minimal impact on commercial flight operations."
NOTAM_1_76903044,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 4NM RADIUS OF 315614N1014346W (15.5NM SE 63F) SFC-400FT AGL,LOW,25,"UAS airspace restriction well away from KOKC-KJFK route, low altitude only."
NOTAM_1_76940927,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 9.5NM RADIUS OF 333409N0932127W (10.5NM SW GLE) 1099FT (276FT AGL) NOT LGTD,LOW,25,"Wind turbine obstacle southwest of GLE, not on KOKC-KJFK route"
NOTAM_1_76970650,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 4NM RADIUS OF 315845N1014514W (12.8NM SE 63F) SFC-400FT AGL,LOW,25,"UAS airspace restriction at low altitude, minimal impact on commercial flight operations."
NOTAM_1_77369313,OKC_JFK,KOKC,KJFK,KZKC,FDC,None,"ROUTE ZKC ZMP. V532 SALINA (SLN) VORTAC, KS TO LINCOLN (LNK) VORTAC, NE MOCA 3300. 2507211724-2707211724EST",MEDIUM,45,MOCA change on V532 affects minimum altitude requirements for navigation safety.
NOTAM_1_77369563,OKC_JFK,KOKC,KJFK,KZKC,INTL,QXXXX,"ZKC ROUTE ZKC ZMP. V532 SALINA (SLN) VORTAC, KS TO LINCOLN (LNK) VORTAC, NE MOCA 3300.",MEDIUM,45,MOCA change on V532 airway affects minimum altitude requirements for navigation safety.
NOTAM_1_77499564,OKC_JFK,KOKC,KJFK,KZFW,FDC,None,"TX..ROUTE ZFW ZAB. J50 WINK (INK) VORTAC, TX R-255 TO LINZY, TX NA. INK VOR R-255 UNUSABLE. 2508011509-2708011506EST",MEDIUM,65,VOR radial unusable affects J50 route navigation capability
NOTAM_1_77499578,OKC_JFK,KOKC,KJFK,KZFW,INTL,QARXX,"ZFW TX..ROUTE ZFW ZAB. J50 WINK (INK) VORTAC, TX R-255 TO LINZY, TX NA. INK VOR R-255 UNUSABLE.",HIGH,85,VOR radial unusable on jet route affecting navigation capability
NOTAM_1_77499599,OKC_JFK,KOKC,KJFK,KZFW,FDC,None,"TX..ROUTE ZFW ZAB. V16, V94 WINK (INK) VORTAC, TX R-255 TO COP NA. INK VOR R-255 UNUSABLE. 2508011513-2708011512EST",HIGH,85,VOR radial unusable affects V16/V94 airways potentially used for KOKC-KJFK routing.
NOTAM_1_77499607,OKC_JFK,KOKC,KJFK,KZFW,INTL,QXXXX,"ZFW TX..ROUTE ZFW ZAB. V16, V94 WINK (INK) VORTAC, TX R-255 TO COP NA. INK VOR R-255 UNUSABLE.",HIGH,85,VOR radial unusable affects navigation on published airways V16/V94
NOTAM_1_77501868,OKC_JFK,KOKC,KJFK,KZFW,FDC,None,"NM..ROUTE ZFW. J108 WINK (INK) VORTAC, TX R-286 TO GINGR, NM GINGR FIX NA. INK VOR UNUSABLE AT GINGR. 2508011836-2708011832EST",HIGH,85,VOR unusable at critical fix affects J108 route navigation safety
NOTAM_1_77501880,OKC_JFK,KOKC,KJFK,KZFW,INTL,QXXXX,"ZFW NM..ROUTE ZFW. J108 WINK (INK) VORTAC, TX R-286 TO GINGR, NM GINGR FIX NA. INK VOR UNUSABLE AT GINGR.",HIGH,85,INK VOR unusable at GINGR affects J108 route navigation critical for flight operations.
NOTAM_1_77594174,OKC_JFK,KOKC,KJFK,KZKC,FDC,None,"KS..ROUTE ZKC. V280 CARKO INT, KS MCA 10000 NORTHEASTBOUND. V280 CARKO INT, KS TO WIPET, KS MEA 10000. 2508111707-2708161707EST",HIGH,85,MEA changes on V280 airway directly affect minimum safe altitudes for flight operations.
NOTAM_1_77594192,OKC_JFK,KOKC,KJFK,KZKC,INTL,QARXX,"ZKC KS..ROUTE ZKC. V280 CARKO INT, KS MCA 10000 NORTHEASTBOUND. V280 CARKO INT, KS TO WIPET, KS MEA 10000.",HIGH,85,MEA change on V280 airway directly affects minimum safe altitude requirements.
NOTAM_1_77616839,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 1.68NM RADIUS OF 345115N0983453W (16.2NM S 86F) 2423FT (348FT AGL) NOT LGTD,LOW,25,"Wind turbine obstacle south of route, not lighted but manageable hazard."
NOTAM_1_77633971,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 8NM RADIUS OF 372205N0985605W (19.3NM NW K51) 2505FT (551FT AGL) NOT LGTD,MEDIUM,45,"Wind turbine obstacle near flight path, unlighted hazard requires awareness."
NOTAM_1_77676910,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,APRON FIXED BASE OPR WEST RAMP W 1085FT WIP CONST ADJ S END LGTD AND BARRICADED,LOW,25,"West ramp construction at departure airport, minor impact on ground operations."
NOTAM_1_77677009,OKC_JFK,KOKC,KJFK,KOKC,INTL,QMNHW,OKC APRON FIXED BASE OPR WEST RAMP W 1085FT WIP CONST ADJ S END LGTD AND BARRICADED,LOW,25,"West ramp construction at departure airport, minimal impact on commercial operations."
NOTAM_1_77699805,OKC_JFK,KOKC,KJFK,KOKC,FDC,None,"IAP OKC WILL ROGERS INTL, OKLAHOMA CITY, OK. ILS RWY 35R (CAT II), AMDT 10F ... S-ILS 35R CAT II NA EXCEPT FOR AIRCRAFT EQUIPPED WITH RADAR ALTIMETER. I-RGR INNER MARKER OUT OF SERVICE. 2508211444-2604021444EST",MEDIUM,65,ILS CAT II approach limitations at departure airport affects low visibility operations.
NOTAM_1_77708492,OKC_JFK,KOKC,KJFK,KOUN,FDC,None,"IAP UNIVERSITY OF OKLAHOMA WESTHEIMER, NORMAN, OK. RNAV (GPS) RWY 36, ORIG-B... LNAV/VNAV DA 1616/HAT 434 ALL CATS. VIS 1 1/4 ALL CATS. LNAV MDA 1720/HAT 538 ALL CATS. VIS CATS C/D 1 1/2. CIRCLING CATS A/B MDA 1720/HAA 538. VDP 1.57 NM TO RW36. WHEN LOCAL ALTIMETER SETTING NOT RECEIVED, USE OKC WILL ROGERS INTL ALTIMETER SETTING AND INCREASE LNAV/VNAV DA TO 1654 FEET; INCREASE ALL MDA 60 FEET, INCREASE LNAV/VNAV ALL CATS VISIBILITY TO 1 3/8 SM, ALL OTHER PARTS OF NOTE UNCHANGED. TEMPORARY CRANE, 1405 MSL, 2393FT EAST OF RWY 36 (2025-ASW-2237-OE), TEMPORARY CRANE, 1375 MSL, 1628FT EAST OF RWY 36 (2025-ASW-3798-NRA). 2508221043-2604151043EST",LOW,20,RNAV approach changes at alternate airport not on flight route.
NOTAM_1_77921818,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,TWY L BTN TWY A AND FIXED BASE OPR WEST RAMP CLSD,LOW,25,Taxiway closure between taxiway and ramp affects ground movement but not critical operations.
NOTAM_1_77923858,OKC_JFK,KOKC,KJFK,KOKC,INTL,QMXLC,OKC TWY L BTN TWY A AND FIXED BASE OPR WEST RAMP CLSD,LOW,25,Taxiway closure between taxiway and ramp affects ground movement but not flight operations.
NOTAM_1_77956950,OKC_JFK,KOKC,KJFK,KZKC,FDC,None,"IA..ROUTE ZKC ZAU. V580 BURLINGTON (BRL) VOR/DME, IA R-161 TO SEXTN INT, IL MRA 4500. BRL VORTAC R-161 UNUSABLE BELOW 4500. 2509161914-2709161906EST",MEDIUM,55,VOR radial unusable below 4500 feet affects navigation on V580 airway.
NOTAM_1_77956974,OKC_JFK,KOKC,KJFK,KZKC,INTL,QXXXX,"ZKC IA..ROUTE ZKC ZAU. V580 BURLINGTON (BRL) VOR/DME, IA R-161 TO SEXTN INT, IL MRA 4500. BRL VORTAC R-161 UNUSABLE BELOW 4500.",HIGH,85,VOR radial unusable below MRA affects navigation safety on published airway.
NOTAM_1_77996828,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 16NM RADIUS OF 363021N0983619W (12.8NM E 1K5) 1805FT (291FT AGL) NOT LGTD,MEDIUM,45,"Wind turbine obstacle near flight path, unlighted hazard requires awareness."
NOTAM_1_78120556,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 4NM RADIUS OF 365136N0974313W (3.6NM NE O53) 2775FT (472FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle near flight path requires awareness for safety
NOTAM_1_78131578,OKC_JFK,KOKC,KJFK,KZKC,FDC,None,"ROUTE ZKC. V77 PIONEER (PER) VORTAC, OK TO WICHITA (ICT) VORTAC, KS MEA 4400. 2510021447-2710021447EST",HIGH,85,MEA change on V77 airway affects minimum safe altitude for navigation.
NOTAM_1_78131624,OKC_JFK,KOKC,KJFK,KZKC,INTL,QXXXX,"ZKC ROUTE ZKC. V77 PIONEER (PER) VORTAC, OK TO WICHITA (ICT) VORTAC, KS MEA 4400.",HIGH,85,MEA change on V77 airway directly affects minimum safe altitude for flight operations.
NOTAM_1_78210599,OKC_JFK,KOKC,KJFK,KCHK,FDC,None,"IAP CHICKASHA MUNI, CHICKASHA, OK. RNAV (GPS) RWY 18, AMDT 1B... RNAV (GPS) RWY 36, AMDT 1B... VOR/DME-A, AMDT 1C... CIRCLING NA TO RWYS 1, 3, 19 AND 21. 2510101332-2710101332EST",INFO,5,Approach procedure amendment at airport not on KOKC-KJFK route.
NOTAM_1_78251862,OKC_JFK,KOKC,KJFK,KPWA,FDC,None,"ODP WILEY POST, OKLAHOMA CITY, OK. TAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 5... TAKEOFF OBSTACLE NOTES: RWY 13, TEMPORARY RIG, 937FT FROM DER, 538FT RIGHT OF CENTERLINE, 104 AGL/1401 MSL (2020-ASW-7302-NRA), TEMPORARY RIG, 2168 FT FROM DER, 695 FT RIGHT OF CENTERLINE, 104 AGL/1406 MSL (2020-ASW-6824-NRA). ALL OTHER DATA REMAINS AS PUBLISHED. 2510150903-2604151800EST",INFO,5,"Departure procedure update for different airport, not affecting KOKC-KJFK route."
NOTAM_1_78253925,OKC_JFK,KOKC,KJFK,KCHK,FDC,None,"IAP CHICKASHA MUNI, CHICKASHA, OK. VOR/DME-A, AMDT 1C... CHANGE NOTE TO READ: CIRCLING NA TO RWYS 1, 3, 19 AND 21. CHANGE ALTERNATE MINIMUMS TO READ: STANDARD - NA WHEN LOCAL WEATHER NOT AVAILABLE. DELETE CIRCLING ICON. DELETE NOTE: IF LOCAL ALTIMETER SETTING NOT RECEIVED; USE OKLAHOMA CITY/WILL ROGERS WORLD ALTIMETER SETTING AND INCREASE ALL MDAS 80 FEET. THIS IS VOR/DME-A, AMDT 1D.",LOW,20,Approach procedure changes at airport not on flight route.
NOTAM_1_78388312,OKC_JFK,KOKC,KJFK,KPWA,DOM,None,OBST CRANE (ASN 2023-ASW-16482-OE) 353045N0973806W (1.4NM SSE PWA) 1448FT (130FT AGL) FLAGGED AND LGTD,LOW,25,"Obstacle at PWA airport, off route for KOKC-KJFK flight"
NOTAM_1_78414480,OKC_JFK,KOKC,KJFK,KZFW,FDC,None,"ROUTE ZFW. J15 WINK (INK) VORTAC, TX R-311 TO COP NA. INK VOR INK VORTAC R-311 RESTRICTED. 2510301340-2710311340EST",HIGH,85,Route restriction on J15 affects navigation on potential flight path
NOTAM_1_78414515,OKC_JFK,KOKC,KJFK,KZFW,INTL,QXXXX,"ZFW ROUTE ZFW. J15 WINK (INK) VORTAC, TX R-311 TO COP NA. INK VOR INK VORTAC R-311 RESTRICTED.",HIGH,85,VOR radial restriction on J15 airway affects navigation routing capability.
NOTAM_1_78540972,OKC_JFK,KOKC,KJFK,KGOK,DOM,None,TWY A BTN TWY A3 AND TWY A1 CLSD,LOW,25,"Taxiway closure at alternate airport, minimal impact on KOKC-KJFK route."
NOTAM_1_78540978,OKC_JFK,KOKC,KJFK,KGOK,DOM,None,TWY B CLSD,LOW,25,Taxiway closure at GOK airport not on flight route KOKC-KJFK
NOTAM_1_78570093,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 4NM RADIUS OF 314630N1014908W (14.2NM SE 7T7) SFC-400FT AGL,LOW,25,UAS restriction in small area away from KOKC-KJFK flight path.
NOTAM_1_78661881,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,RWY 35R PAPI U/S,MEDIUM,45,PAPI outage at departure runway affects visual approach guidance but not flight safety.
NOTAM_1_78663851,OKC_JFK,KOKC,KJFK,KOKC,INTL,QLPAS,OKC RWY 35R PAPI U/S,MEDIUM,45,PAPI outage at departure runway affects visual approach guidance but not flight safety.
NOTAM_1_78709325,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 5NM RADIUS OF  324423.20N0961822.10W (2.7NM NW TRL) SFC-400FT AGL DLY 1200-0800,LOW,25,UAS restriction at low altitude away from flight path poses minimal impact.
NOTAM_1_78709389,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,TWY A BTN TWY A4 AND TWY A6 WIP ADJ EAST SIDE LGTD AND BARRICADED,LOW,25,"Taxiway work in progress with lighting and barricades, minor ground operations impact."
NOTAM_1_78709414,OKC_JFK,KOKC,KJFK,KOKC,INTL,QMXHW,OKC TWY A BTN TWY A4 AND TWY A6 WIP ADJ EAST SIDE LGTD AND BARRICADED,LOW,25,"Taxiway work in progress with lighting and barricades, minor ground operations impact."
NOTAM_1_78796070,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 2NM RADIUS OF  322501.20N0965016.60W (4.5NM ESE JWY) SFC-400FT AGL DLY 1200-0800,LOW,25,UAS restriction at low altitude away from KOKC-KJFK flight path
NOTAM_1_78796096,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 2NM RADIUS OF  323410.80N0961827.30W (8.6NM S TRL) SFC-400FT AGL DLY 1200-0800,LOW,25,"UAS restriction near TRL, away from KOKC-KJFK route, low altitude only."
NOTAM_1_78860104,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 2NM RADIUS OF  331025.10N0963044.20W (3.9NM E TKI) SFC-400FT AGL DLY 1200-0800,LOW,25,"UAS restriction near TKI, away from KOKC-KJFK route, low altitude only."
NOTAM_1_78870797,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,TWY A6 CLSD EXC ACFT WINGSPAN LESS THAN 118FT,MEDIUM,45,Taxiway closure at departure airport affects ground operations but allows smaller aircraft.
NOTAM_1_78899820,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE AIRDROP WI AN AREA DEFINED AS 3NM EITHER SIDE OF A LINE FM SJT333037 TO SJT028027 SFC-3500FT,MEDIUM,45,Airdrop airspace restriction may affect routing but not directly on KOKC-KJFK path.
NOTAM_1_78941451,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,COM CPDLC FULL SER ROUTE ADVISORY AND HOLD MSG AVBL ON KUSA,INFO,10,"CPDLC service availability notification - informational only, no operational impact."
NOTAM_1_79068942,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 4NM RADIUS OF 313608N1015248W (18.5NM SE 7T7) SFC-400FT AGL,LOW,25,UAS restriction in small area away from KOKC-KJFK flight path.
NOTAM_1_79091732,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST STACK LGT (ASN UNKNOWN) 380750N0901540W (19.5NM NE 1BT) UNKNOWN (282FT AGL) U/S,LOW,25,"Obstacle lighting outage away from airports, minimal impact on enroute flight operations."
NOTAM_1_79103451,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 4NM RADIUS OF 315219N1014142W (19NM E 7T7) SFC-400FT AGL,LOW,25,"UAS airspace restriction well away from KOKC-KJFK route, low altitude only."
NOTAM_1_79119075,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 5NM RADIUS OF 372511N0942937W (9.5NM WSW LLU) 1555FT (604FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle near flight path requires awareness for safe navigation.
NOTAM_1_79119080,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 5NM RADIUS OF 371705N0940053W (5.2NM NW MO9) 1773FT (604FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle farm near flight path requires awareness for navigation safety.
NOTAM_1_79119086,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 8.5NM RADIUS OF 372924N0952235W (11.4NM NNE PPF) 1587FT (607FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle farm near flight path requires awareness for safety.
NOTAM_1_79136065,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 6.6NM RADIUS OF 353632N0984905W (7.15NM NE CLK) 1811FT (550FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacles near flight path require awareness for safety.
NOTAM_1_79136077,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 8.1NM RADIUS OF 354304N0984909W (6.7NM SW JWG) 1837FT (550FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacles near flight path require awareness for safe navigation.
NOTAM_1_79136087,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 7NM RADIUS OF 354707N0983152W (6.6NM SW JWG) 1800FT (550FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacles near flight path require awareness for safety.
NOTAM_1_79136095,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 3.9NM RADIUS OF 363016N0983629W (12.3NM NW IK5) 2500FT (550FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle farm near flight path requires awareness for safety.
NOTAM_1_79148780,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,TWY A BTN TWY A4 AND TWY A6 CLSD TO ACFT WINGSPAN MORE THAN 118FT,MEDIUM,45,Taxiway closure at departure airport affects aircraft operations for wide-body aircraft.
NOTAM_1_79152124,OKC_JFK,KOKC,KJFK,KZFW,FDC,QXXXX,"AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SER BCST (TIS-B), FLT INFO SER BCST (FIS-B) SER MAY NOT BE AVBL WI AN AREA DEFINED AS 27NM RADIUS OF 323529N1010518W. AIRSPACE AFFECTED MAY INCLUDE BPG, SNK, SWW. SFC-5000FT.",MEDIUM,45,ADS-B services outage affects surveillance and traffic information in flight path area.
NOTAM_1_79152131,OKC_JFK,KOKC,KJFK,KZFW,INTL,QXXXX,"ZFW AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SER BCST (TIS-B), FLT INFO SER BCST (FIS-B) SER MAY NOT BE AVBL WI AN AREA DEFINED AS 27NM RADIUS OF 323529N1010518W. AIRSPACE AFFECTED MAY INCLUDE BPG, SNK, SWW.",MEDIUM,45,ADS-B services outage affects surveillance and traffic information in ZFW airspace.
NOTAM_1_79154403,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 2.6NM RADIUS OF 325512N1005821W (13.4NM NW SNK) SFC-225FT AGL,LOW,25,"UAS restriction in small area away from KOKC-KJFK route, minimal operational impact."
NOTAM_1_79154408,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,AIRSPACE UAS WI AN AREA DEFINED AS 1.75NM RADIUS OF 325328N1004513W (15.4NM NE SNK) SFC-225FT AGL,LOW,25,"UAS airspace restriction at low altitude, unlikely to affect commercial flight operations."
NOTAM_1_79192136,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 4.69NM RADIUS OF 374208N0945932W (12NM SW FSK) 1115FT (584FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle farm near flight path requires awareness for safety.
NOTAM_1_79249773,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,TWY J BTN TERMINAL RAMP AND TWY G CLSD,MEDIUM,45,Taxiway closure at departure airport affects ground operations but not flight safety.
NOTAM_1_79249785,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,APRON TERMINAL RAMP S 800FT BTN TWY J AND TWY K CLSD BARRICADED,LOW,25,Terminal ramp closure affects ground operations but not flight safety or departure capability.
NOTAM_1_79249853,OKC_JFK,KOKC,KJFK,KOKC,INTL,QMXLC,OKC TWY J BTN TERMINAL RAMP AND TWY G CLSD,MEDIUM,45,Taxiway closure at departure airport may impact ground operations and taxi routing.
NOTAM_1_79249887,OKC_JFK,KOKC,KJFK,KOKC,INTL,QMNLC,OKC APRON TERMINAL RAMP S 800FT BTN TWY J AND TWY K CLSD BARRICADED,LOW,25,Terminal ramp closure affects ground operations but not flight safety or departure capability.
NOTAM_1_79259466,OKC_JFK,KOKC,KJFK,KOKC,DOM,None,RWY 17L PAPI U/S,MEDIUM,45,PAPI outage affects visual approach guidance at departure airport.
NOTAM_1_79259537,OKC_JFK,KOKC,KJFK,KOKC,INTL,QLPAS,OKC RWY 17L PAPI U/S,MEDIUM,45,PAPI outage at departure runway affects visual approach guidance but not flight safety.
NOTAM_1_79263163,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 4NM RADIUS OF 372222N0980849W (6.7NM NW 8K2) 2076FT (426FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle near flight path requires awareness for safety.
NOTAM_1_79263193,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 4NM RADIUS OF 372058N0982118W (10.3NM NE K51) 2167FT (426FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle farm near flight path requires awareness for safety.
NOTAM_1_79263200,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 4NM RADIUS OF 372140N0981435W (10.2NM NW 8K2) 2099FT (426FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle near flight path requires awareness for safety.
NOTAM_1_79263206,OKC_JFK,KOKC,KJFK,KZKC,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 4NM RADIUS OF 372238N0982849W (6.9NM NE K51) 2223FT (420FT AGL) NOT LGTD,LOW,25,"Wind turbine obstacle well away from KOKC-KJFK route, minimal operational impact."
NOTAM_1_79270334,OKC_JFK,KOKC,KJFK,KGOK,DOM,None,TWY A WIP CONST LGTD AND BARRICADED,LOW,25,"Taxiway construction at unrelated airport, no impact on KOKC-KJFK route."
NOTAM_1_79271337,OKC_JFK,KOKC,KJFK,KZFW,DOM,None,OBST WIND TURBINE FARM WI AN AREA DEFINED AS 7NM RADIUS OF 321925N1001008W (16.9NM SW DYS) 2943FT (418FT AGL) NOT LGTD,MEDIUM,45,Unlighted wind turbine obstacle near potential flight path requires awareness for safety.
NOTAM_1_79319630,OKC_JFK,KOKC,KJFK,KZFW,FDC,QXXXX,"AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SER BCST (TIS-B), FLT INFO SER BCST (FIS-B) SER MAY NOT BE AVBL WI AN AREA DEFINED AS 50NM RADIUS OF 331906N0974822W. AP AIRSPACE AFFECTED MAY INCLUDE T76, FTW, GLE, MWL, RPH, WEA, XBP, F35, 0F2. SFC-2999FT",MEDIUM,45,ADS-B services outage affects surveillance and traffic information along potential route.
NOTAM_1_79319656,OKC_JFK,KOKC,KJFK,KZFW,INTL,QXXXX,"ZFW AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SER BCST (TIS-B), FLT INFO SER BCST (FIS-B) SER MAY NOT BE AVBL WI AN AREA DEFINED AS 50NM RADIUS OF 331906N0974822W. AP AIRSPACE AFFECTED MAY INCLUDE T76, FTW, GLE, MWL, RPH, WEA, XBP, F35, 0F2.",MEDIUM,45,ADS-B services outage affects surveillance and traffic information in ZFW airspace.
NOTAM_1_79320373,OKC_JFK,KOKC,KJFK,KZKC,FDC,QXXXX,"AIRSPACE ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SER BCST (TIS-B), FLT INFO SER BCST (FIS-B) SER MAY NOT BE AVBL WI AN AREA DEFINED AS 40NM RADIUS  OF 410723N0935543W. AP AIRSPACE AFFECTED MAY INCLUDE MOB, STJ, IRK, MOB, GPH, MKC, FLV. SFC-6000FT.",MEDIUM,55,ADS-B services outage affects surveillance and traffic information in flight path area.
NOTAM_1_79320376,OKC_JFK,KOKC,KJFK,KZKC,INTL,QSEAU,"ADS-B, AUTO DEPENDENT SURVEILLANCE REBROADCAST (ADS-R), TFC INFO SER BCST (TIS-B), FLT INFO SER BCST (FIS-B) SER MAY NOT BE AVBL WI AN AREA DEFINED AS 40NM RADIUS  OF 410723N0935543W. AP AIRSPACE AFFECTED MAY INCLUDE MOB, STJ, IRK, MOB, GPH, MKC, FLV.",MEDIUM,45,ADS-B services outage affects surveillance and traffic information in flight path area.
